age,job,marital,education,default,balance,housing,loan,month,duration,campaign,previous,deposit,binary_deposit,binary_default,binary_housing,binary_loan,balance_status,age_group
34,management,married,tertiary,no,2657,yes,no,8,2.65,3,0,no,0,0,1,0,very high,30
33,management,single,tertiary,no,4782,yes,no,8,3.62,1,0,no,0,0,1,0,very high,30
50,management,married,tertiary,no,412,yes,yes,8,0.67,5,0,no,0,0,1,1,medium,50
31,technician,single,secondary,no,433,no,no,8,25.07,2,0,no,0,0,0,0,medium,30
50,management,married,tertiary,no,1859,no,no,8,1.42,5,0,no,0,0,0,0,very high,50
45,blue-collar,married,primary,no,6753,no,no,8,0.8,9,0,no,0,0,0,0,very high,40
34,technician,single,tertiary,no,1039,no,no,8,5.7,3,0,no,0,0,0,0,high,30
33,other,married,secondary,no,335,no,no,8,9.43,7,0,no,0,0,0,0,medium,30
52,technician,married,secondary,no,989,no,no,8,5.93,1,0,no,0,0,0,0,high,50
32,management,single,tertiary,no,715,no,no,8,2.65,1,0,no,0,0,0,0,high,30
44,management,married,tertiary,no,-61,no,no,8,16.92,1,0,no,0,0,0,0,negative,40
47,blue-collar,married,secondary,no,2787,no,no,8,7.98,1,0,yes,1,0,0,0,very high,40
40,technician,married,secondary,no,1716,yes,no,8,3.77,8,0,no,0,0,1,0,very high,40
59,admin,divorced,secondary,no,636,no,no,8,1.52,4,0,no,0,0,0,0,medium,50
30,management,single,tertiary,no,115,no,no,8,2.57,2,0,no,0,0,0,0,low,30
30,housemaid,single,tertiary,no,3362,no,no,8,1.68,2,0,no,0,0,0,0,very high,30
50,technician,divorced,secondary,no,3656,no,no,8,8.48,2,0,no,0,0,0,0,very high,50
32,technician,married,secondary,no,1568,no,no,8,2.68,6,0,no,0,0,0,0,high,30
46,unemployed,married,secondary,no,2551,no,no,8,10.75,2,0,yes,1,0,0,0,very high,40
32,management,divorced,tertiary,no,948,no,no,8,3.4,2,0,no,0,0,0,0,high,30
59,management,married,tertiary,no,37,no,no,8,1.07,9,0,no,0,0,0,0,low,50
60,retired,married,secondary,no,2722,no,no,8,8.43,2,0,yes,1,0,0,0,very high,60
57,retired,married,primary,no,-12,no,yes,8,1.33,8,0,no,0,0,0,1,negative,50
58,retired,married,secondary,no,764,no,no,8,3.65,4,0,no,0,0,0,0,high,50
39,technician,married,secondary,no,52,no,no,8,1.6,2,0,no,0,0,0,0,low,30
31,technician,single,secondary,no,826,yes,no,8,4.1,2,0,no,0,0,1,0,high,30
36,management,married,tertiary,no,171,no,no,8,1.53,2,0,no,0,0,0,0,low,30
56,blue-collar,married,secondary,no,2395,no,no,8,2.5,2,0,no,0,0,0,0,very high,50
51,admin,married,secondary,no,1535,no,no,8,5.98,2,0,no,0,0,0,0,high,50
33,management,married,tertiary,no,685,no,no,8,1.2,2,0,no,0,0,0,0,high,30
35,technician,married,secondary,no,482,no,no,8,2.3,2,0,no,0,0,0,0,medium,30
56,retired,married,secondary,no,-113,yes,yes,8,10.23,2,0,no,0,0,1,1,negative,50
44,self-employed,married,primary,no,4,no,no,8,5.45,2,0,no,0,0,0,0,low,40
49,blue-collar,divorced,primary,no,1280,no,yes,8,2.4,2,0,no,0,0,0,1,high,40
44,technician,divorced,secondary,no,0,no,no,8,0.93,2,0,no,0,0,0,0,negative,40
54,management,married,tertiary,no,3020,no,no,8,1.77,2,0,no,0,0,0,0,very high,50
33,management,divorced,tertiary,no,-336,no,no,8,1.25,2,0,no,0,0,0,0,negative,30
31,management,single,tertiary,no,30,no,no,8,5.8,2,0,no,0,0,0,0,low,30
37,management,married,secondary,no,0,no,no,8,2.2,2,0,no,0,0,0,0,negative,30
33,management,married,tertiary,no,855,yes,yes,8,3.18,2,0,no,0,0,1,1,high,30
30,management,married,tertiary,no,646,no,no,8,1.65,2,0,no,0,0,0,0,medium,30
49,self-employed,married,secondary,no,1103,no,no,8,7.13,2,0,no,0,0,0,0,high,40
31,management,single,tertiary,no,123,no,no,8,1.37,2,0,no,0,0,0,0,low,30
33,technician,married,tertiary,no,980,no,no,8,2.87,2,0,no,0,0,0,0,high,30
48,management,single,tertiary,no,5904,yes,no,8,2.12,2,0,no,0,0,1,0,very high,40
39,management,married,secondary,no,1880,no,no,8,12.8,2,0,yes,1,0,0,0,very high,30
30,management,divorced,tertiary,no,317,no,no,8,1.2,2,0,no,0,0,0,0,medium,30
46,entrepreneur,married,secondary,no,-880,no,yes,8,3.08,2,0,no,0,0,0,1,negative,40
41,technician,single,secondary,no,297,no,yes,8,2.33,2,0,no,0,0,0,1,medium,40
57,blue-collar,married,primary,no,2112,no,no,8,18.9,2,0,yes,1,0,0,0,very high,50
49,admin,married,secondary,no,300,no,no,8,1.27,2,0,no,0,0,0,0,medium,40
54,housemaid,married,primary,no,212,no,no,8,1.35,4,0,no,0,0,0,0,low,50
30,housemaid,married,secondary,no,0,no,no,8,1.52,2,0,no,0,0,0,0,negative,30
31,management,single,tertiary,no,573,no,no,8,2.3,2,0,no,0,0,0,0,medium,30
30,management,single,tertiary,no,220,no,yes,8,1.85,2,0,no,0,0,0,1,low,30
35,management,married,tertiary,no,100,no,no,8,2.0,2,0,no,0,0,0,0,low,30
35,management,married,tertiary,no,1383,no,no,8,2.38,2,0,no,0,0,0,0,high,30
58,management,married,tertiary,no,5942,no,no,8,1.07,2,0,no,0,0,0,0,very high,50
40,housemaid,married,secondary,no,1050,no,no,8,1.95,2,0,no,0,0,0,0,high,40
31,management,married,tertiary,no,1575,no,no,8,2.97,4,0,no,0,0,0,0,high,30
42,management,divorced,tertiary,no,1622,yes,no,8,2.63,2,0,no,0,0,1,0,high,40
42,technician,single,secondary,yes,0,no,yes,8,0.85,4,0,no,0,1,0,1,negative,40
46,unemployed,married,secondary,no,3533,yes,no,8,3.92,2,0,no,0,0,1,0,very high,40
59,retired,married,primary,no,94,no,no,8,4.27,2,0,no,0,0,0,0,low,50
58,retired,married,secondary,no,7560,no,no,8,6.07,2,0,no,0,0,0,0,very high,50
32,management,divorced,tertiary,no,874,no,no,8,21.37,6,0,yes,1,0,0,0,high,30
49,management,married,secondary,no,0,no,no,8,2.3,2,0,no,0,0,0,0,negative,40
34,management,single,tertiary,no,1009,yes,no,8,1.13,2,0,no,0,0,1,0,high,30
33,technician,single,secondary,no,827,yes,no,8,0.97,4,0,no,0,0,1,0,high,30
30,management,single,tertiary,no,74,no,no,8,1.6,5,0,no,0,0,0,0,low,30
39,housemaid,married,primary,no,562,no,no,8,3.9,2,0,no,0,0,0,0,medium,30
34,blue-collar,married,secondary,no,172,no,no,8,3.95,2,0,no,0,0,0,0,low,30
32,management,single,tertiary,no,100,no,no,8,3.02,2,0,no,0,0,0,0,low,30
52,management,married,tertiary,no,0,no,no,8,1.77,2,0,no,0,0,0,0,negative,50
58,technician,married,secondary,no,1463,yes,no,8,1.83,3,0,no,0,0,1,0,high,50
49,other,married,secondary,no,1269,no,no,8,1.95,9,0,no,0,0,0,0,high,40
36,management,single,tertiary,no,419,no,no,8,2.03,2,0,no,0,0,0,0,medium,30
30,management,single,tertiary,no,67,no,no,8,0.87,2,0,no,0,0,0,0,low,30
36,technician,married,secondary,no,1659,no,no,8,2.1,2,0,no,0,0,0,0,high,30
35,management,married,tertiary,no,362,no,no,8,1.58,8,0,no,0,0,0,0,medium,30
30,technician,single,secondary,no,700,yes,no,8,1.22,2,0,no,0,0,1,0,high,30
59,blue-collar,married,primary,no,2192,no,no,8,6.08,2,0,no,0,0,0,0,very high,50
37,management,single,tertiary,no,553,no,no,8,1.05,2,0,no,0,0,0,0,medium,30
30,management,single,secondary,no,1913,no,no,8,4.17,2,0,no,0,0,0,0,very high,30
31,technician,single,secondary,no,279,no,no,8,3.55,2,0,no,0,0,0,0,medium,30
34,management,single,tertiary,no,2757,yes,no,8,2.1,2,0,no,0,0,1,0,very high,30
56,retired,married,tertiary,no,3616,no,yes,8,1.05,2,0,no,0,0,0,1,very high,50
47,services,married,primary,no,586,no,no,8,1.13,2,0,no,0,0,0,0,medium,40
58,retired,married,primary,no,1472,no,no,8,1.23,2,0,no,0,0,0,0,high,50
37,technician,single,secondary,no,353,yes,no,8,2.45,2,0,no,0,0,1,0,medium,30
50,blue-collar,married,secondary,no,418,no,yes,8,14.45,2,0,no,0,0,0,1,medium,50
54,technician,married,secondary,no,-777,no,yes,8,1.95,2,0,no,0,0,0,1,negative,50
54,management,single,tertiary,no,2419,yes,no,8,2.32,2,0,no,0,0,1,0,very high,50
32,management,single,tertiary,no,2667,yes,no,8,16.18,2,0,yes,1,0,1,0,very high,30
51,management,married,tertiary,no,8304,no,no,8,1.75,2,0,no,0,0,0,0,very high,50
32,technician,single,secondary,no,5,no,no,8,1.75,2,0,no,0,0,0,0,low,30
30,management,single,tertiary,no,478,no,no,8,3.22,3,0,no,0,0,0,0,medium,30
31,management,married,tertiary,yes,-253,no,no,8,3.67,4,0,no,0,1,0,0,negative,30
30,technician,single,tertiary,no,8138,yes,no,8,3.78,2,0,no,0,0,1,0,very high,30
31,technician,single,tertiary,no,438,yes,no,8,2.17,2,0,no,0,0,1,0,medium,30
34,technician,single,secondary,no,27,no,no,8,4.27,9,0,no,0,0,0,0,low,30
47,unemployed,married,tertiary,no,0,no,no,8,3.87,5,0,no,0,0,0,0,negative,40
41,management,married,tertiary,no,2781,yes,no,8,1.58,2,0,no,0,0,1,0,very high,40
30,management,single,tertiary,no,443,yes,yes,8,1.33,2,0,no,0,0,1,1,medium,30
55,management,divorced,tertiary,no,277,no,no,8,1.68,3,0,no,0,0,0,0,medium,50
38,management,divorced,tertiary,no,554,no,no,8,2.3,4,0,no,0,0,0,0,medium,30
41,management,married,tertiary,no,557,yes,yes,8,2.47,4,0,no,0,0,1,1,medium,40
36,unemployed,divorced,secondary,no,871,no,no,8,6.6,3,0,yes,1,0,0,0,high,30
45,blue-collar,married,primary,no,328,yes,no,8,2.9,4,0,no,0,0,1,0,medium,40
52,admin,married,secondary,no,2347,no,yes,8,10.05,3,0,no,0,0,0,1,very high,50
35,management,married,tertiary,no,77,no,no,8,1.15,4,0,no,0,0,0,0,low,30
37,management,married,tertiary,no,4044,no,no,8,1.45,4,0,no,0,0,0,0,very high,30
47,management,single,tertiary,no,0,no,no,8,2.3,2,0,no,0,0,0,0,negative,40
32,technician,single,secondary,no,-114,no,no,8,2.58,2,0,no,0,0,0,0,negative,30
53,admin,married,secondary,no,8449,no,no,8,2.05,2,0,no,0,0,0,0,very high,50
50,technician,married,tertiary,no,5907,yes,yes,8,5.63,2,0,no,0,0,1,1,very high,50
33,technician,single,secondary,no,2481,no,no,8,1.73,2,0,no,0,0,0,0,very high,30
30,management,married,secondary,no,850,no,no,8,8.45,2,0,yes,1,0,0,0,high,30
44,self-employed,married,primary,no,614,no,no,8,1.42,4,0,no,0,0,0,0,medium,40
31,management,single,tertiary,no,1836,yes,no,8,2.95,2,0,no,0,0,1,0,very high,30
30,management,single,tertiary,no,1038,no,no,8,1.47,2,0,no,0,0,0,0,high,30
53,management,married,tertiary,no,-1,no,no,8,2.5,2,0,no,0,0,0,0,negative,50
35,technician,married,secondary,no,1067,no,yes,8,2.98,6,0,no,0,0,0,1,high,30
33,technician,single,secondary,yes,329,no,no,8,2.28,2,0,no,0,1,0,0,medium,30
30,technician,single,secondary,no,281,no,no,8,1.75,2,0,no,0,0,0,0,medium,30
42,unemployed,divorced,secondary,no,759,no,no,8,2.1,3,0,no,0,0,0,0,high,40
30,management,single,tertiary,no,368,yes,no,8,4.02,2,0,no,0,0,1,0,medium,30
30,management,single,tertiary,no,-672,no,no,8,2.17,2,0,no,0,0,0,0,negative,30
43,management,married,tertiary,no,-526,no,no,8,10.05,2,0,no,0,0,0,0,negative,40
59,retired,married,primary,no,0,no,no,8,1.1,2,0,no,0,0,0,0,negative,50
33,technician,single,tertiary,no,2024,no,no,8,1.82,2,0,no,0,0,0,0,very high,30
33,technician,married,secondary,no,3243,no,no,8,7.32,4,0,yes,1,0,0,0,very high,30
39,technician,married,secondary,no,1986,no,no,8,3.62,6,0,no,0,0,0,0,very high,30
34,management,single,tertiary,no,2835,yes,no,8,1.78,2,0,no,0,0,1,0,very high,30
52,management,married,tertiary,no,3508,no,no,8,4.2,2,0,no,0,0,0,0,very high,50
45,blue-collar,married,primary,no,1951,no,no,8,1.22,2,0,no,0,0,0,0,very high,40
52,housemaid,married,other,no,544,no,no,8,4.23,2,0,no,0,0,0,0,medium,50
33,management,married,tertiary,no,1504,no,no,8,1.02,2,0,no,0,0,0,0,high,30
49,management,married,tertiary,no,350,no,no,8,3.97,6,0,no,0,0,0,0,medium,40
46,blue-collar,married,primary,no,2269,yes,no,8,1.22,2,0,no,0,0,1,0,very high,40
35,management,single,tertiary,no,53,no,yes,8,1.33,4,0,no,0,0,0,1,low,30
34,housemaid,married,tertiary,no,897,no,no,8,3.28,4,0,no,0,0,0,0,high,30
30,management,single,tertiary,no,1466,no,no,8,1.85,4,0,no,0,0,0,0,high,30
59,self-employed,married,other,no,59,no,no,8,2.85,2,0,no,0,0,0,0,low,50
33,management,married,tertiary,no,1399,no,no,8,7.27,4,0,no,0,0,0,0,high,30
38,management,married,tertiary,no,0,no,no,8,1.98,2,0,no,0,0,0,0,negative,30
31,management,married,secondary,no,1368,yes,no,8,2.15,4,0,no,0,0,1,0,high,30
48,management,divorced,tertiary,no,148,no,no,8,2.53,2,0,no,0,0,0,0,low,40
34,technician,married,secondary,no,-136,yes,yes,8,2.18,2,0,no,0,0,1,1,negative,30
31,management,single,tertiary,no,86,no,no,8,2.5,4,0,no,0,0,0,0,low,30
52,blue-collar,married,primary,no,273,yes,no,8,2.13,2,0,no,0,0,1,0,medium,50
54,management,married,tertiary,no,1411,no,no,8,0.93,2,0,no,0,0,0,0,high,50
35,self-employed,married,secondary,no,0,no,no,8,1.07,2,0,no,0,0,0,0,negative,30
57,management,divorced,secondary,no,396,no,no,8,1.8,2,0,no,0,0,0,0,medium,50
45,technician,married,secondary,no,3241,no,no,8,1.4,2,0,no,0,0,0,0,very high,40
57,blue-collar,married,secondary,no,6004,yes,no,8,2.62,6,0,no,0,0,1,0,very high,50
30,management,single,tertiary,no,894,no,no,8,5.2,6,0,no,0,0,0,0,high,30
47,management,married,secondary,no,-1854,yes,yes,8,6.47,2,0,no,0,0,1,1,negative,40
37,unemployed,married,secondary,no,117,no,no,8,2.4,4,0,no,0,0,0,0,low,30
58,management,divorced,tertiary,no,108,no,no,8,3.85,4,0,no,0,0,0,0,low,50
38,technician,single,secondary,no,382,yes,no,8,3.0,2,0,no,0,0,1,0,medium,30
54,management,married,tertiary,no,1146,yes,no,8,3.42,2,0,no,0,0,1,0,high,50
44,housemaid,married,primary,no,93,no,no,8,2.72,2,0,no,0,0,0,0,low,40
43,housemaid,married,primary,no,25,no,no,8,2.02,2,0,no,0,0,0,0,low,40
38,technician,single,tertiary,no,508,yes,yes,8,18.38,2,0,yes,1,0,1,1,medium,30
46,technician,married,secondary,no,190,yes,no,8,6.17,2,0,no,0,0,1,0,low,40
57,retired,married,secondary,no,2714,no,no,8,1.77,2,0,no,0,0,0,0,very high,50
41,technician,divorced,secondary,no,1631,yes,no,8,2.88,2,0,no,0,0,1,0,high,40
49,management,married,tertiary,no,579,no,no,8,3.35,4,0,no,0,0,0,0,medium,40
32,technician,single,tertiary,no,720,no,no,8,3.9,4,0,no,0,0,0,0,high,30
38,technician,married,tertiary,no,940,no,no,8,3.18,7,0,no,0,0,0,0,high,30
31,technician,married,tertiary,no,4089,no,no,8,7.22,3,0,no,0,0,0,0,very high,30
46,self-employed,married,secondary,no,548,no,no,8,19.68,4,0,yes,1,0,0,0,medium,40
58,technician,married,secondary,no,175,no,no,8,1.53,4,0,no,0,0,0,0,low,50
30,management,married,tertiary,no,1567,yes,no,8,18.88,4,0,yes,1,0,1,0,high,30
33,housemaid,married,primary,no,209,no,no,8,1.27,4,0,no,0,0,0,0,low,30
30,management,single,tertiary,no,812,no,no,8,1.52,4,0,no,0,0,0,0,high,30
45,admin,married,secondary,no,362,no,no,8,8.93,4,0,no,0,0,0,0,medium,40
54,technician,married,secondary,no,658,no,no,8,6.63,4,0,no,0,0,0,0,medium,50
35,technician,married,tertiary,no,432,no,no,8,1.73,8,0,no,0,0,0,0,medium,30
49,management,married,tertiary,no,4751,no,no,8,14.73,4,0,yes,1,0,0,0,very high,40
55,management,married,tertiary,no,134,no,no,8,27.5,16,0,no,0,0,0,0,low,50
45,admin,married,tertiary,no,2552,no,no,8,2.48,7,0,no,0,0,0,0,very high,40
30,self-employed,married,secondary,no,0,no,no,8,4.95,3,0,no,0,0,0,0,negative,30
52,technician,divorced,secondary,no,106,no,no,8,3.22,4,0,no,0,0,0,0,low,50
54,blue-collar,married,primary,no,1849,no,no,8,2.12,4,0,no,0,0,0,0,very high,50
30,technician,single,tertiary,yes,23,no,no,8,1.2,4,0,no,0,1,0,0,low,30
42,self-employed,married,secondary,no,487,yes,no,8,0.97,4,0,no,0,0,1,0,medium,40
38,technician,married,secondary,no,1478,no,no,8,15.43,4,0,yes,1,0,0,0,high,30
34,management,divorced,tertiary,no,157,yes,no,8,1.95,2,0,no,0,0,1,0,low,30
31,management,single,tertiary,no,350,yes,no,8,5.98,2,0,no,0,0,1,0,medium,30
34,self-employed,married,tertiary,no,0,no,no,8,1.95,4,0,no,0,0,0,0,negative,30
39,management,married,tertiary,no,1424,yes,no,8,4.23,2,0,no,0,0,1,0,high,30
50,management,married,tertiary,no,2296,no,no,8,2.02,2,0,no,0,0,0,0,very high,50
35,management,married,tertiary,no,1511,yes,no,8,3.77,4,0,no,0,0,1,0,high,30
60,admin,married,secondary,no,711,no,no,8,5.92,4,0,no,0,0,0,0,high,60
36,technician,single,secondary,yes,12,no,no,8,9.78,2,0,yes,1,1,0,0,low,30
47,management,married,tertiary,no,434,no,no,8,1.85,4,0,no,0,0,0,0,medium,40
60,technician,married,tertiary,no,131,no,no,8,2.32,6,0,no,0,0,0,0,low,60
33,management,married,tertiary,no,1071,no,no,8,1.38,4,0,no,0,0,0,0,high,30
59,retired,married,other,no,7586,no,no,8,10.53,6,0,no,0,0,0,0,very high,50
48,blue-collar,married,secondary,no,426,yes,yes,8,3.1,2,0,no,0,0,1,1,medium,40
30,management,single,tertiary,no,222,yes,no,8,1.87,4,0,no,0,0,1,0,low,30
49,blue-collar,married,primary,no,1456,no,no,8,3.75,4,0,no,0,0,0,0,high,40
58,blue-collar,married,secondary,no,842,no,no,8,4.22,2,0,no,0,0,0,0,high,50
55,blue-collar,married,secondary,no,1011,yes,no,8,1.87,2,0,no,0,0,1,0,high,50
31,management,married,tertiary,no,1514,no,no,8,4.73,2,0,no,0,0,0,0,high,30
54,management,divorced,tertiary,no,3473,yes,no,8,5.1,2,0,no,0,0,1,0,very high,50
49,blue-collar,married,primary,no,128,no,no,8,11.6,2,0,yes,1,0,0,0,low,40
60,retired,married,tertiary,no,1141,no,no,8,1.1,4,0,no,0,0,0,0,high,60
31,management,married,tertiary,no,596,no,no,8,3.2,4,0,no,0,0,0,0,medium,30
34,management,married,tertiary,no,496,no,no,8,1.75,6,0,no,0,0,0,0,medium,30
45,admin,married,secondary,no,43,no,no,8,1.9,4,0,no,0,0,0,0,low,40
43,management,single,tertiary,no,1627,no,no,8,1.75,4,0,no,0,0,0,0,high,40
30,management,single,tertiary,no,67,no,no,8,9.63,4,0,no,0,0,0,0,low,30
57,retired,married,tertiary,no,0,no,no,8,1.93,4,0,no,0,0,0,0,negative,50
59,retired,married,secondary,no,566,no,no,8,7.73,4,0,no,0,0,0,0,medium,50
32,technician,single,tertiary,no,1325,no,no,8,2.37,2,0,no,0,0,0,0,high,30
55,blue-collar,married,secondary,no,388,no,no,8,3.12,2,0,no,0,0,0,0,medium,50
49,management,married,tertiary,no,53,no,no,8,2.23,6,0,no,0,0,0,0,low,40
36,technician,single,tertiary,no,1072,yes,no,8,5.63,2,0,no,0,0,1,0,high,30
52,services,married,secondary,no,1579,no,yes,8,2.63,2,0,no,0,0,0,1,high,50
49,blue-collar,married,secondary,no,553,no,no,8,10.75,8,0,yes,1,0,0,0,medium,40
50,management,married,tertiary,no,258,no,no,8,4.1,6,0,no,0,0,0,0,low,50
40,unemployed,divorced,secondary,no,1694,no,no,8,7.88,6,0,yes,1,0,0,0,very high,40
49,blue-collar,married,primary,no,408,no,no,8,9.32,4,0,yes,1,0,0,0,medium,40
38,management,married,tertiary,no,1223,no,no,8,18.2,5,0,yes,1,0,0,0,high,30
49,self-employed,married,tertiary,no,599,no,no,8,2.9,1,0,no,0,0,0,0,medium,40
31,management,single,tertiary,no,1858,no,no,8,7.55,3,0,yes,1,0,0,0,very high,30
48,management,married,secondary,no,286,no,no,8,2.12,1,0,no,0,0,0,0,medium,40
54,blue-collar,married,primary,no,1173,no,no,8,2.13,8,0,no,0,0,0,0,high,50
31,technician,single,tertiary,no,208,no,no,8,22.4,7,0,yes,1,0,0,0,low,30
31,management,divorced,tertiary,no,297,no,no,8,2.12,1,0,no,0,0,0,0,medium,30
46,management,single,tertiary,no,2278,no,no,8,3.63,5,0,no,0,0,0,0,very high,40
34,management,single,tertiary,no,3679,yes,no,8,2.97,1,0,no,0,0,1,0,very high,30
34,management,married,tertiary,no,520,yes,no,8,21.78,4,0,yes,1,0,1,0,medium,30
47,services,married,secondary,no,27,no,no,8,2.55,4,0,no,0,0,0,0,low,40
39,management,married,tertiary,no,271,yes,no,8,22.4,1,0,yes,1,0,1,0,medium,30
54,management,married,tertiary,no,153,no,no,8,2.8,5,0,no,0,0,0,0,low,50
31,management,single,tertiary,no,1289,yes,no,8,4.4,3,0,no,0,0,1,0,high,30
42,technician,married,tertiary,no,250,no,yes,8,3.55,3,0,no,0,0,0,1,low,40
31,technician,single,tertiary,no,36,no,no,8,1.85,3,0,no,0,0,0,0,low,30
33,management,single,tertiary,no,87,no,no,8,16.3,1,0,yes,1,0,0,0,low,30
47,technician,married,tertiary,no,545,yes,no,8,9.8,3,0,no,0,0,1,0,medium,40
54,admin,married,secondary,no,4943,no,no,8,2.42,11,0,no,0,0,0,0,very high,50
54,blue-collar,married,primary,no,1659,no,no,8,0.83,5,0,no,0,0,0,0,high,50
40,management,married,secondary,no,4396,no,no,8,7.2,3,0,yes,1,0,0,0,very high,40
31,management,single,tertiary,no,391,yes,no,8,7.57,3,0,no,0,0,1,0,medium,30
47,technician,married,secondary,no,568,yes,no,8,26.88,1,0,yes,1,0,1,0,medium,40
32,management,married,tertiary,no,2414,no,no,8,7.32,4,0,no,0,0,0,0,very high,30
59,retired,married,secondary,no,278,no,no,8,2.35,3,0,no,0,0,0,0,medium,50
58,admin,married,other,no,528,no,no,8,2.27,3,0,no,0,0,0,0,medium,50
33,management,married,tertiary,no,519,no,no,8,4.33,3,0,no,0,0,0,0,medium,30
47,blue-collar,married,primary,no,570,no,no,8,14.4,3,0,no,0,0,0,0,medium,40
48,blue-collar,married,primary,no,3020,no,no,8,10.75,3,0,no,0,0,0,0,very high,40
50,management,married,tertiary,no,1240,no,no,8,7.9,2,0,no,0,0,0,0,high,50
45,management,married,secondary,no,424,yes,yes,8,3.6,5,0,no,0,0,1,1,medium,40
60,retired,married,secondary,no,781,yes,yes,8,2.13,5,0,no,0,0,1,1,high,60
32,management,single,tertiary,no,1310,no,no,8,6.97,3,0,no,0,0,0,0,high,30
42,technician,single,tertiary,no,166,no,no,8,3.77,4,0,no,0,0,0,0,low,40
49,technician,divorced,secondary,no,-96,no,yes,8,4.2,3,0,no,0,0,0,1,negative,40
30,management,single,tertiary,no,317,no,no,8,2.23,8,0,no,0,0,0,0,medium,30
32,technician,single,tertiary,no,1732,no,no,8,2.33,4,0,no,0,0,0,0,very high,30
30,management,single,tertiary,no,349,no,no,8,3.0,3,0,no,0,0,0,0,medium,30
47,management,divorced,tertiary,no,800,no,no,8,8.05,5,0,no,0,0,0,0,high,40
48,services,married,secondary,no,1355,no,no,8,6.82,7,0,no,0,0,0,0,high,40
51,admin,married,secondary,no,771,no,yes,8,2.38,3,0,no,0,0,0,1,high,50
54,technician,married,secondary,no,479,no,no,8,3.7,3,0,no,0,0,0,0,medium,50
37,technician,single,secondary,no,3665,no,no,8,11.07,3,0,yes,1,0,0,0,very high,30
54,management,divorced,tertiary,no,1037,no,no,8,10.2,4,0,no,0,0,0,0,high,50
52,admin,married,secondary,no,692,yes,no,8,2.15,9,0,no,0,0,1,0,high,50
44,technician,single,secondary,no,244,yes,no,8,28.92,4,0,yes,1,0,1,0,low,40
36,management,married,tertiary,no,0,no,no,8,4.05,3,0,no,0,0,0,0,negative,30
49,blue-collar,married,secondary,no,3779,yes,no,8,2.97,9,0,no,0,0,1,0,very high,40
59,admin,married,tertiary,no,349,no,no,8,2.07,4,0,no,0,0,0,0,medium,50
